Coin,Price,24H Volume,Market Cap,Circulating Supply
FARMC
NEXT,0.029225367,0,0,0
RNTB,0.0002164871,0,0,0
XCLR,0.0004765356487,0,0,0
BPX,0.008893562733,0,0,0
SWTH,0.004531825499999999,181.11481397179497,4531825.499999999,0
FDZ,0.0006494525999999999,0.006494525999999999,0,0
VTN,0.0019092,0,0,0
COINLION,0.009090884399999999,0,0,0
MASP,0.002362145084351553,0,0,0
UCN,0.1717383321,0,0,0
HUR,0.000175,0,0,0
BRIA,0.01,0,0,0
IC,0.015154573,0,0,0
LATX,0.0028450071,390.7674334494368,84.51473260436762,0
ROI
ETHPR
MNB
ACHC,0.0008659756,0,0,0
BITROLIUM,2.4536e-06,0,0,0
GOALBON,0.00027,0,0,0
RAC,24.536,0,0,0
BEX
HOLD,0.00760616,0,0,0
EZT,0.0367962,0,0,0
SOLA,37.188739647,0,0,0
VIC,0.0006,0,0,0
XCM
NFN
CEEK,0.3227739,11969286.346025102,0,0
EOSDAC,0.000329769,66.12558930093363,395722.8,0
BCI,0.004232115,0,0,0
MEDIC,4.329858e-05,2.164929,0,0
BBCT,0.00067,0,0,0
KWH,0.0003434312,0,0,0
CTXC,0.12081537,3125773.318010394,23866291.606141567,0
VLD,0.0011412,3829.487581076541,0,0
FTX,0.004329851999999999,0.5672106119999999,0,0
GSI
BIDI,2.164647e-06,0,3246.9705,0
FLMC
ALPS,0.03526011225,0,0,0
ZEL,0.08374930256,0,36849693.1264,0
BKC,2.164647,0,0,0
BITG,0.0173162,0,0,0
DEV,0.0024675585,0,0,0
CHT,0.002452699999999999,0,0,0
GREEN
ABJ,0.01655478,0,0,0
FTW
RAP
ARTE,0.0012986874,431.0259194449053,0,0
ANI,4.90544e-05,0,0,0
PHC,0.00015151353,0,0,0
ETHM,1.22624e-05,0,0,0
UBC,0.0122628,0,0,0
NOKU,0.0002164479,43.1012290964326,0,0
SENC,0.00042534464,10449.195631026267,212672.32,0
PAT,0.000907569828,0,0,0
LIGER
CHFN
EURN,0.365663433,316.2965165337183,0,0
LEU
SWC,0.0106110627,0,0,0
ORS,0.000121,4.9301888793706893e-14,0,0
SEM,0.000432994,4.9225718612433414e-17,0,0
DARX
BBK,0.0002165512,0,0,0
NCT,0.02015,0,38001148.478408575,0
UWC
UUU,4.092542999999999e-05,0,409254.2999999999,0
XHV,0.59428371,497643.15536228725,8808848.669004228,0
CPX,0.0082288202,0,0,0
DOCK,0.019316469,4476925.409385607,19316469,0
EQC,0.0061326,0,0,0
ADH,0.001901106,0,0,0
ZLA,0.000788568144,0,47314.08864,0
LIF,0.06073934,0,0,0
EFX,0.004436892,20574.301339165057,0,0
LND,0.000736008,66.2039196,0,0
MNRB,0.0002166308,0,0,0
FTO,0.005777615700000001,0,0,0
HPAY
SIG,8.665460000000001e-06,44.3425452936,0,0
CARE,0.0001733092,0,0,0
NZL,0.0009532006,0,0,0
TBT,0.002166385,0,0,0
XMC,0.00769461,24.38964432867276,0,0
HOT,0.002118728,7598944.716170803,3305215.68,0
OAK,0.00087464423,0,0,0
DML,0.008626436603693959,0,0,0
GEM,0.00010263838,82.28366301328938,821107.04,0
TIPS,2.957928e-06,723.4246009329834,0,0
MOS
TBX,0.00353254,0,0,0
PENTA,2.45312e-06,19.68751456,245311.99999999997,0
WCOIN,0.006497606999999999,0,0,0
CHARM,0.00075808355,0,0,0
PROTON,0.07268656364,0,0,0
DERO,3.0968307,69271.50001081967,56981684.88,12657479
DEAL,0.0002165527,0,0,0
JUMP,0.0045483249,0,0,0
ZCO,0.0034648416,0,0,0
KRL,0.4342,163434.09757530253,21457012.501599997,0
TRAXIA,0.010427035,0,0,0
NEXO,0.6584387700000001,5170897.648317534,658438770.0000001,0
CHX,0.00924445,0,1561910.120663414,0
SS,0.0015822108,0,0,0
0XBTC,0.4331581792,0,9096239.883642653,0
XMO,2.75021929,0,0,0
EDU,2.5986312e-07,1.9361311197280883e-15,3897.9467999999997,0
PCL,0.01300224467,0,2867025.1149426345,0
MITX,0.008445317400000001,0.42226587,5962394.042173413,0
APH,0.0090949572,0,0,0
NBAI,0.000539726,0,0,0
CVT,0.0018319002,4829.44886140758,3933975.72426793,0
TUT,0.2088746,0,0,0
BETT
NOAH,0.0002,0,0,0
PAL,0.04343061,0,0,0
ENU,0.000294502424,0,0,0
BFDT,0.0005765302000000001,0,0,0
KEP,0.0217726825,0,0,0
RUBY
CTKN
YUM,0.0001349293,0,0,0
GSC,0.0025984008,211.169460599208,2598400.8000000003,0
DESI
FNP
VLUX
MTC,0.003168,0,3168000,0
MT,0.00011043,0,0,0
SSH,0.0009201825000000001,0,0,0
XBI,0.00036812021,0,0,0
VRA,0.0049615245,5666664.280312996,51383863.23902471,0
TRUE,0.02678124,1002771.1463753162,2678124,0
MRK,0.0023819587,0,0,0
FRV,6.13475e-06,0,0,0
XES,0.05506775999999999,0,0,0
RTB,0.056301518,0,0,0
FXT,0.00015157926,0.0015157926,0,0
DXC,5.58e-06,0,0,0
CHBR
OWD,0.02929932734649664,0,0,0
ELLI,2.165443e-05,0,0,0
DAN,0.00251345529864,0,0,0
CSEN,0.00036,0,0,0
UBT,0.194754846111,11806.621291562753,29213226.91665,0
AMO,0.0010183851,357125.9013872166,17902204.668319125,0
LBA,0.0012681117,42785.59468878286,1240491.2900394537,0
LIVESTARS,0.0147183008,0,0,0
GBG,0.0227287515,0,0,0
CNN,1.68869142e-05,0,1688691.42,0
SHL,0.0019480104,0,0,0
ETZ,0.0002008593,1108.823420611503,45890.678175043635,0
SKM,0.00041361027,1045.239944999635,620415.405,0
SHR,0.0028040358,52735.62379991782,7013997.526334392,0
UBEX,3.68007e-05,20478.4317988519,144401.43840211752,0
IVY,0.03676230003,0,0,0
KEC,0.007142038200000001,9.998853480000001,0,0
ODE,0.0014,0,0,0
HYDROP,0.025018,0,0,0
AMN,0.0004328508,0,0,0
SABR,0.0406879752,0,0,0
HWC,0.004112082600000001,0,0,0
BITGOLD,89.43688806781314,0,0,0
BITSILVER,19.48082421813917,0,0,0
GIN,0.000613345,0,0,0
OPEN,0.00066093702,3680.4853910292413,1153630.568490106,0
NLX,0.0002163873,0,0,0
LNKC,0.028132871,0,0,0
FACE,0.0004327746,1.506055608,0,0
MNW,0.4227039,0,0,0
IOTX,0.030238818,18120779.65058962,287155884.2707669,9461691822
STM
ITL,2.16393e-06,0,0,0
AITT
ITM,0.0183929205,0,0,0
VID,0.06890173499999999,74893.90165988446,18258959.774999995,0
SNTR,8.354148e-05,3125.651820076985,0,0
XMV,0.049767768,0,0,0
NKN,0.0926,1630587.756601045,64820000,0
ELY,0.00109923,0,285799.80000000005,0
HER,1.22545e-05,0,0,0
PARLAY
SLX,0.0004306507117,0,0,0
LTCC
RST,0.131001,436.6676522965821,0,0
XBB,0.0044608564,0,1182127.5854637648,0
AMX,0.0002162956,0,0,0
TFC
REPO,0.0744044824,47755.40840165224,24999898.27358621,0
IRC
PLATC,0.35255304,0,0,0
OIO,0.002255104,0,0,0
ANGL,0.053444008,0,0,0
ANTS,0.05515155,0,0,0
KNG
CMM,0.0008868218,0,0,0
STT
WYS,0.0008579129999999999,0,0,0
COG
ZIPT,0.0010815855,0,0,0
QKC,0.0107504414,2254371.1493518143,72014194.27790383,6698719764
OSA,0.00019986,0,0,0
EXC,0.03799484,0,0,0
BEN,0.08,0,0,0
EDR,0.000179874,0,0,0
BCIO,0.3554356,0,0,0
BMK
ROC,0.62195511198,0,0,0
BZNT,0.000287508,1.0710321518558885e-12,287507.94824856,0
LYL,0.0024757928,0,0,0
BMX,0.21225132,1599187.0882876175,136027968.95207325,0
PHI,0.489792906,48781.068417087554,0,0
PMNT,5.438e-05,0,0,0
BNTN
HYT,0.009517767600000001,0,0,0
SOUL,0.20595573,263811.53741900995,20725545.894442562,0
GRMD,0.017301377574,0,0,0
SSC,0.00637462,0,0,0
OXEN,0.25302276,502021.1618481694,0,0
BKT,0.0122624122624,0,0,0
NCP,0.0002163427,0,0,0
STAX,0.0045434298,0,0,0
MRN
FOPA
CBC,0.0110377515,4029.995279120424,4433290.348126999,0
OOT,0.171561096,0,0,0
NBC,0.002,0,0,0
SIC,0.00812516,0,0,0
ALG,0.0592985046,0,907267.12038,0
PI,0.0036784233,5160.1804328919325,5744030.3832932245,0
EXCC,0.031927635,0,0,0
REL,2.1376152,0,0,0
BTCN,0.0010820915,2.384576068038898,0,0
RAISE,0.0006492549,0.06557474490000001,0,0
SEELE,0.012081537,7950171.887205167,362446110,0
EJAC
APIS,0.003244110317000001,0,0,0
UPP,0.069023625,3323209.035999708,34511812.5,0
XT3,0.0004326818,0,0,0
MGD,0.0516031248,0,0,0
VIG,6.492159e-05,0,0,0
PLURA,0.000216375,0,0,0
SWACH,0.0008655000000000001,0,0,0
NWCN,0.0800000220079312,0,0,0
EMAR,0.0007112481999999999,0,0,0
ICST,0.0168916618,0,0,0
ROE,0.00036775488,0,0,0
LTCP,0.0002163176,120.75541339778994,0,0
DKD,0.0032447985,0,0,0
LYNX,0.0002163264,0,0,0
POSQ,0.0002163264,0,0,0
YCE
OCX
STOR,5.60304038,0,0,0
ARO
BWS,0.0008651896,0,0,0
BTCC,0.02574117,0,0,0
GOLF
ORACLECHAIN,0.084840584,0,16968114.38694714,0
XCEL,0.1470068025,0,0,0
ECH,0.0002163031,0,0,0
XMN,0.0004326378,0,0,0
PLUS1,0.093096472,0,0,0
COI,2.163176e-06,0,0,0
CANDY,0.0001470996,0,0,0
AXE,0.017526132,1.4009699000894216e-16,0,0
SHARD
GMCN
TRVC,0.166087506,0,0,0
KRX
BITX,0.0367812,0,0,0
SKRB,4.0105922e-05,9.483792127866764e-16,0,0
HFT
OOW
DTEM,4.327262e-05,0,0,0
INO,0.5000496430882,0,0,0
TIP,0.007356650700249999,0,0,0
HB,0.0004327322,908.827499397255,0,0
TRW
IQN,0.4344631288,2.699670417649031,2386010.7648834162,0
GIC,0.0003008194,0,0,0
EPIK,0.0120807472,0,0,0
SPARTA,0.039200196,297816.315474132,0,0
ZMN,0.0041109559,3225.480906615804,0,0
PNY,0.047600542,1224.398372720204,0,0
SAFE,0.11646335,36.6965592380175,0,0
COU,0.0001838775,0,0,0
ATHE,0.0008005075800000001,0,0,0
ABS,0.0019471455,0,0,0
VITAE,0.2252072334,3.42314994768,0,0
ETERNALT,0.1525139895,0,0,0
0xDIARY
BSPM,0.35,0,0,0
TDP,0.0127641426,0,0,0
BIM
WORX,0.0002163319,0,0,0
Dow
HEXC
PYT
DEI
TPCASH,0.0033530871,0,0,0
OYS
WEBC,0.001081641,0,0,0
VIDT,0.7387564799999999,209434229.18177745,41446631.36023872,0
JEX
ILK,0.0047596208,3217.119289674396,0,0
RYO,0.0244471658,0,0,0
MUSDCOIN,0.007636983199999999,0,0,0
MINDEX,0.0002163435,0,0,0
URALS,0.0001201,0,0,0
QWC,2.163557e-06,0,0,0
WAB,4.32687e-06,0,432.68699999999995,0
BITN
AREN,2.163557e-05,0,0,0
DACASH
EUNO,0.000216376,341.7815473155456,0,0
KAAS
MMO,0.0024523,4.181913482170785e-16,0,0
MERCU,7.3569e-05,61083.50260477612,735690,0
DASC,0.0099535766,0,0,0
EGT,0.00038107122,27716.803927967823,3048569.76,0
MET,0.87817278,219.3210172866602,12509972.536942953,0
PGTS
CET,0.03174094399999999,295259.6065591291,186282808.64733356,0
SLST,1.0654595516,0,0,0
TGAME,0.0004327652,18.50307315508925,0,0
SPN,0.02276087039998774,0,0,0
ZINC,0.17310528,0,0,0
KETAN,4.327642e-05,0,0,0
KBC,0.00035149,0,0,0
MFT,0.003992603,4770072.054704101,39926030,0
INSURC,0.00012982914,0,0,0
NIX,26.14094360509882,0,0,0
ZCN,0.1773,2058.54596583726,0,0
FINOM,1.094753718,0,0,0
RPM,0.0106029042,0,0,0
DGX,15.000994,0,0,0
ITA,0.0003678324,0,0,0
NOM,0.000122612,0,0,0
XSTC,2.21e-06,0,0,0
U42
EGCC,0.0004955047039999999,0,0,0
FREC,0.00015,0,0,0
DCC,0.00367836,0,0,0
AOA,0.0004045166399999999,206299.1676386376,4045166.399999999,0
LET,0.0012451278,3753.6230009786536,1245127.8,0
MOTI,0.208235928,0,0,0
PAI,0.0016118709,0,0,0
XIN,152.153418,0,152153418,0
CBRT,0.0040596819,0,0,0
MEET,0.0008655604,19216.29983617415,346224.16,0
BOE,0.0560470302,0,0,0
RTE,1.96921725e-05,0,0,0
CAR,8.58445e-05,0,0,0
CPT,6.491933999999999e-05,0.9608062319999998,0,0
PCO,0.1471932,0,0,0
XPST,0.0007358099999999999,0,0,0
HSC,8.733881999999999e-06,5583.032118973189,436694.09999999986,0
LRN,0.00647856183,0,903808.6447477172,0
MCV
SCRL,0.3691711508,0,0,0
CONI,0.008504043,0,0,0
XPAT,4.90644e-05,0,0,0
MBLC,2.164229e-05,0,0,0
DIW,0.00735966,0,0,0
JOINT,0.0020239065,0,0,0
IDXM,551.8800000000001,0,0,0
CCO,0.380346953,0,0,0
ATMI,0.00010005,0,0,0
TKA,0.008641710495,0,0,0
RMT,0.000349755,0,258685.61957567555,0
OLT,0.01298529,266823.97885097313,12985290,0
GETX,0.0001349216,0,0,0
IQ,0.004537,2385661.8405121085,45467336.27592288,0
BWT,0.006492645,0,0,0
LST,0.0014473408,0,16397034.272663986,0
EMV,0.3643516090494385,0,0,0
ESZ,0.04906362656,0,0,0
TRAK,0.015700736,0,0,0
ZXC,0.0012988374,0,437569.56901573145,0
BTRN,0.0004329458,0,0,0
XMX,2.7900456e-05,0,837013.68,0
VME,0.00038961702,0,0,0
PERU,21.64663,0,0,0
VITE,0.024802626,1298644.4048789626,25866735.444330096,0
RNT,0.001488957,21888.86238024311,595582.7999999999,0
BBO,0.00098156,0,0,0
YUP,0.00012269,0,0,0
SNIP,0.0002164693,0,0,0
XDNA,0.0003247056,0,2867.3988477840003,0
SAL,0.00541176,0,0,0
RPL,11.951628,232145.3628942646,0,0
CARD,0.0020215839,0,0,0
LIKEC,0.0019926042,0,0,0
THRT,0.0006494268,0,0,0
GTK,8.588720000000001e-05,0,8588.720000000001,0
SKRP,0.001,0,0,0
AVH,0.003030715800000001,0,0,0
SCC,2.164827e-05,0.002164827,0,0
HALO,0.0002699312,0,0,0
BSTN,0.00030307578,0,0,0
PITCH,6.494481e-05,0.9741721499999999,0,0
NANJ,2.5162374e-05,0,0,0
PAXEX,0.00017318616,0,0,0
DIT,0.001082416,0.4329664,0,0
AZART,0.0002165095,0,0,0
CENNZ,0.06022781099999999,237273.0055121742,72273373.19999999,0
RDC,2.165079e-05,0,0,0
TTU,0.004,0,0,0
FREE,2.89797e-07,29914.03777926661,0,0
AOP
XAP,2.165095e-05,0,0,0
INTO
RED,0.0019976007,734.2305706673783,399520.1399999999,0
AIMS,0.0122689,0,0,0
THUNDER,0.000216427,0,0,0
SEER,3.22e-05,814.0277462420506,0,0
SPLB
CMZ
NOBS,3.0938328e-05,0,0,0
HMN,0.0294361664,0,0,0
MHP
HMD
JSE,0.008712694,0,0,0
IMGZ
NYN,0.006365541,0,31827705,0
IAM
URB
CHART
WHEN,0.01509883827813445,0,0,0
SFT,4.90908e-05,0,0,0
ORBIS
BLKS
ETRNT
ITR
CACHE
RSC,10,0,0,0
ENTRY
PHTC
AWORK,0.0004416984,0,0,0
ORGA
DNET
IDAP
HEAL,0.04378986,0,0,0
OFCR
SHPT
TERAWATT,0.004674629130598774,0,467646.52505946695,0
RBDT
SKYFT,0.0006363542399999999,0,0,0
TFLEX
STRY
FAN360
GBTC,0.00122694,0,0,0
NBOX
BUD,0.0002164453,0,0,0
DBCCOIN
K2G
ARR,0.0055305228,0,0,0
GAMB,0.000319776,17710.0162512794,0,0
SPOT
ETI,0.0002164453,0,0,0
FRECNX,0.7108544478,0,0,0
NOIA,0.06893171399999999,156435.5331054836,68931713.99999999,0
LAX
BOOSTO,0.0002467365,0,246736.5,0
DREAM,0.03429972149425863,0,0,0
PTI,0.0006,0,0,0
LPC
DYNO
MFX
NOIZ,0.0004328332,0,0,0
SPIKE
SGO
RAWG
BDB
OPET
PSK,0.0037291072,0,0,0
KVT
COT,0.0001979128521,0,0,0
ABELE
ARBT,0.08993699999999999,0,0,0
OMI,0.0015259311,1077801.3074771394,360429983.97212166,581910045187.4102
BILL,8.588720000000001e-05,0,0,0
WBBC,0.004167,0,4167069715.0119004,0
WPP,0.0013630452,4935.586301177796,6815226,0
ASTON,0.00500005,0,5000050,0
SLT,0.004184240499999999,1.2177742610219864e-13,0,0
APL,0.0004177074,629383.3366110083,8840817.44271303,0
HDAC,0.0041119895,0,11727322.094183749,0
CCCX,0.09319619750000001,0,0,0
VRH
AEN,0.08547661750000002,0,0,0
SOLID
VANIG
AIRE
GMA
WMB,0.003604201793925173,0,0,0
MVU
TLNT
GLDR,0.0001840035,0,0,0
IMU
TRT
CRS
URT
QCX,0.0259818,0,12990900,0
CRON,0.1194002496,18281.97189771723,0,0
DIP,0.110367,0,0,0
PROD
REDC,0.00245236,0,0,0
ZCHN
TTV,0.005199512,0,0,0
OICOIN
ENQ,0.007607670899999999,208845.0015371318,1533585.8846066913,201584151.676
DTN
IDM
SIDT
ISR,0.0249854979,4979.524703322097,7420692.8763000015,0
CDPT
CRGO,0.000245286,0,0,0
LANE
QRP
TIIM,0.002927949,0,0,0
BNR
ZCC1,0.551763,0,0,0
KRP
DAG,0.070540587,292080.49496296095,261846658.944,0
OLE,0.0001019286,0,0,0
OKB,12.900963,8341266.810401434,3307653280.533999,0
AMLT,0.0023797191,0,0,0
HGO,0.001717338,0,0,0
TCOIN,0.0002164128,0,0,0
BZ,0.2691851792,0,0,0
PRA,0.009740322,0,0,0
VLP
ZIP,7.37e-06,0,0,0
BTK,0.0004600012500000001,0,0,0
KCASH,0.0011201032,139920.53365081231,1120103.2,0
1WO,0.0731606408,6280.783579866476,2722999.028779057,0
ZB,0.09263511,298403.7568299577,29996259.174414992,0
BOUTS,0.00041112,0,0,0
OGSP,0.004143682399999999,56986.31541322719,1243104.7199999997,0
EST,0.000795908912,0,0,0
MODEX,0.05378581196802,0,14328539.931779843,0
OGT,0.009,0,0,0
PLAYC,0.0019478313,0,0,0
NPER,0.0005027953,0,0,0
ATON
EURS,1.0072944,17354497.165659156,125031364.256736,0
XCG,0.0002164393,0,0,0
BOONS
PCH,0.0141391237,0,0,0
ECOM,0.0049325448,0,367046.9425625464,0
WITCOIN,0.0001348941,0,0,0
OPU
MOF,0.00017677617,721577.1124177843,17677617,0
BOX,0.0002648145,0,794443.5,0
COTI,0.0929,6089258.269779816,185800000,0
ETALON
TICS
ZPR,1.4468098e-05,0,0,0
AAC,0.0003017886,0,301788.6,0
EXLT
ESTATE
BLV
RRC,3.6786e-05,0,0,0
MPG,0.0097358895,0,0,0
QNTU,0.000226984428,0,0,0
IG,0.0002207304,0,0,0
FML,0.0077891184,0,0,0
TLU
PSM,0.0002163528,0,0,0
KAN,0.0011711796,30884.913914162127,7584107.980497572,0
AUDC
NMH
KST,0.0184064628,0,0,0
DEL,0.002881758,0,0,0
HIT,9.603273e-06,86852.44854716935,983375.1551999999,0
PBLK
MADANA,0.000179114532,0,0,0
TMTG,0.0004616766,7659120.459561336,4229483.813157735,0
PAPUSHA,0.0008654172,0,0,0
COSM,0.000159888,0,0,0
GPPT
LNL
VERNAM
NEX,0.2884001486,0,14420007.430000002,29166201
BRNX
SRCOIN,0.001594229,0,0,0
ET
MMTM
FXP,0.0006990423000000001,0,331330.2218560138,0
DICEM
PASS,0.00139,60.9411384458485,0,0
HRO
DGTX,4.326876000000001e-05,0.12980628,398072.5920000001,0
BSCH
TRVR
PESA
CLPX
DAOX
GLN
AUK,6.488772,0,0,0
PCCM,0.0166862683,0,0,0
TOPC,0.000379734,17958.63273260527,523320.91875,0
PLAN,0.004325914,0,0,0
EVERLIFE
TRAID,0.0002162964,0,0,0
TRIO,0.00012049716456,1.063020332990773e-10,602485.8228,0
BNTE
DPY,0.0048026358,702.330533648148,480263.5799999999,0
FUNDZ,0.00122612,0,97840.1922766505,0
MIB,0.001448985,408.4165788063899,0,0
BAAS,0.000774331088,36338.105288897146,7743310.880000001,0
LYNK
TBC,0.0069214752,0,0,0
GUSD,0.9827,89330.37067952288,184060348.676384,0
CCL,7.5715e-05,0,0,0
HYC,0.00011182167,34820.49814580205,338437.5571376748,0
TCX,0.0002162964,0,0,0
HLD,0.0231438325,0,0,0
DACC,1.2016172e-05,9.820938318744301e-10,360485.16,0
NUSD,0.693384291,0,0,0
TCHB,2.511201204,0,0,0
DAX,0.0043282742,1.4762034197701725e-15,0,0
BECH,0.06005793,0,0,0
VEEN,0.00298489032,0,0,0
CIC,5.9958e-05,0,0,0
MIODIO,11.896302,0,0,0
MOV
IHF,0.08993699999999999,0,0,0
CNAB
SGP,0.1348754,0,0,0
LTPC,0.0015140202,0,0,0
HANA,0.0002162875,0,0,0
BTV,0.17,0,0,0
URP
SHE,6.83456176e-06,0,0,0
IVN,0.00144908493,0,0,0
DAV,0.0008705594,642.794944178,0,0
ZAT,0.0049168214,0,0,0
IMT,8.873784e-05,0,0,0
MHC,0.002162837,87355.48090615834,7636394.462937998,0
ROBET,0.03500002,0,0,0
CRYP,2.25e-05,0,0,0
BONIX,0.5787144799999999,0,0,0
BTXC,0.02162853,0,0,0
DAPS,1.22609e-05,0,764092.70267061,0
ETE,0.00122609,0,0,0
NHCT,0.09273503999999999,0,1110959.815016694,0
AZ,3.507543e-06,2.041658735834062e-16,0,0
SWA,0.0009993,0,0,0
USDCT
IAG,0.0071919621,0,0,0
STRS,0.0002162859,0,0,0
MTCMN,0.0004659142,0,0,0
ZEST,0.0008651444,0,0,0
MOAC,0.0405713181,0,6473100.086429837,0
HLM,0.0060558036,0,0,0
CSP,0.0015815658,1042.0349493434335,1581565.7999999998,0
USDC,1,334854134.57998514,55405445260.817635,55405445260.817635
ONGAS,0.37693596,6800833.592301263,376935960,0
NRVE,0.147238997,0,0,0
BIP,0.0004325574,0,0,0
XCASH,2.45194e-05,1.6182804e-07,0,0
RMESH,0.036773045152,0,0,0
HAND,0.0002162787,0,0,0
GBXT,0.015139446,0,0,0
ABCC
BASIS
JIB
PMTN
SGR,1.675918315404,0,18680.99858548366,0
PHM,1.808733e-05,0,0,0
CUSD,490.34,0,0,0
KUSD
VEOT
GGR
VEST,0.00055089,0,4874274.72,0
MCN
TIGER,0.028000386,0,0,0
MENLO
METM,0.0004325882,0,0,0
USDP,1.0002993,1635062.4799492862,851084207.1954852,850829553.91
ARAW,2.4517e-05,0,0,0
BRAZ
TALAO,0.1696701744299829,0,0,0
IZX
DIVI,0.0229839,47483.37466972301,0,0
HQT,0.0029177134,0,0,0
W12,0.0017530799,0,0,0
NBAR
HC,0.13270704,152612.90906134155,5981359.674206877,0
KBX
MYDFS
VTHO,0.0015409206,8373039.682044448,78528318.20443091,50961949762
BHPC,8.7553634063,0,0,0
VTOS
M2O,0.0009194475000000001,0,0,0
SLY
UEC,0.0015143597,6.886510618642206e-16,30287.194000000003,0
BEAT,0.01347520271999755,0,0,0
MOLK,4.015e-05,0,0,0
MSD,0.0116816526,0,0,0
SEED,0.2137398692,0,0,0
SEALN,627.53821,0,0,0
GBO
ACTIN,0.0062286369,0,0,0
DFXT,0.034925535,120545.3628608935,0,0
BF,0.002595342,692146.1001640148,25953420,0
NWP
BCDT,0.06546306,2963.133040452,2547150.623067254,0
EVOS,0.0002163269,2.754474371613469e-15,0,0
DEEX,0.000432553,0,0,0
ANON,0.0157882064,1.8258451118950914,0,0
LTZ,0.0067051047,0,0,0
MTZ
TBL,0.0013237992,0,0,0
BXY
KUE,0.0355600905,0,0,0
ESN,0.003027822,0,0,0
H3O
BETHER,0.0002818489,0,0,0
ETHO,0.033786333,291829.20036455675,0,0
WTL,0.00014771,5.169402778266087,0,0
HIH
ANGEL,0.0245106,0,0,0
P2PS
TWISTR
CXA
BITTO,0.193554417,0,0,0
UMK
VNX,2.595216e-05,0,0,0
MBTC,6.415506e-06,31.29695329755976,0,0
OJX
CHW
ABBC,0.06618363899999999,20050775.882594027,99275458.49999999,0
CATT,0.00016648338,262.23563007348,307034.3566127498,0
VEX,0.001648845,14210.735306738852,164884.5,0
LQDN,0.122551,0,0,0
BIOC,0.0032849564,0,0,0
FOREXCOIN,1.22585e-05,0,661959,0
CPLO,8.650432e-05,0,0,0
XPX,0.00099999951,0,0,0
RIPAX,6.488252999999999e-05,0,0,0
HETA
NOW,0.0419088144,0,0,0
ADAB,1.22585e-05,4.459616320673376e-15,4290.474999999999,0
CIX100,0.044478843,38954.64451385781,0,0
FIH,0.0122573,0,0,0
MINX,0.044644606884,0,0,0
MOBU
NVDX
COVEX
TAL
F2K
GTX
B21
LK
QOBI
BVO
VENA
CDRX
ELES
GEON
TZO
INVX
ABXC
LINKC
BETF
IMPCN
XPT
FORK
NMK
OUT
LPT
BSV
RAINC
IOVT
MYO
ORET
SEC
QUIZ
CYRS
UTL
JOYS
DACH
MNVM
PLTX
BTMG
BRIK
LUMA
BTZN
CLRTY
COING
NAVIB
ARTP
PLEO
EGDC
ENTT
RWD
AURUM
CRWD
ENCN
TAURI
EYE
GTR
HXC
OPEX
SKYM
SCIA
TXP
GPS
BBG
NZE
FIELD
SHKG
TENZ
TWC
CAND
CTW
NAM
2TF
BZKY
CARAT
TCJ
MAEP
DN8
XNT
PPOVR
LX
AWAX
VAR
TKD
VTAG
BBOS
BFEX
HUS
APXT
IDORU
WOM
BONA
HLDY
CONT
EOSBLACK
HORUS
MEETONE
IOTW
EMPR
MPAY
AGM
MTCN
PTO
AS
OSF
DLPT
GREENT
VIDI
SIN
OPCT
RPB
DYNCOIN
MIT
VANM
PSF
LITION
NEW
MZG
VIAZ
BTZC
ECR
RF
ARMS
MPXT
XELS
PGF7T
IDAC
UCOINT
FTUM
SPON
DLXV
OCEANT
TECO
GOALS
ETHIX
TTB
CHK
VLTX
PRPT
OASC
TREE
GDL
LITENETT
FTRC
HBX
LAO
GOVT
COGEN
DAILY
SREUR
MAZC
TGTC
NRG
PLNX
IPT
IGTT
SRXIO
GZB
GGP
IFUM
ATC
DOOH
IOUX
BQTX
NVOY
CYBR
LLG
LCR
SNPC
VTM
NRX
BCNA
BTSG
CINX
CCIN
CCI
RDS
GMS
SGAT
SILKT
BITM
TCHN
FIII
ICHN
LVX
AENT
LYFE
REMCO
SATT
GEMA
VTEX
SRV
DSLA
SYLO
AER
AIBB
META
ASQT
BLKD
CYS
CTY
DDL
COY
FNL
B2G
CSQ
HBE
ICT
KRATOS
CPROP
MOOLYA
PON
CREV
VAD
IDC
LBR
EMX
XBASE
LEN
KUBO
FABA
LQ8
GC
INFLR
LIB
PERMIAN
PETL
PPS
SMILO
BCVB
TREX
VNS
VRF
AUX
LYQD
CBP
SMOKE
EDN
AVA
NOSN
DT1
FARMA
STACS
JMC
FOAM
FRED
CNCT
ENGT
VRTY
TEAMT
ZND
3XD
FPC
SYNCO
VERIF
77G
HIDU
USE
NGIN
KOTO
SUSD
GENXNET
XSC
VTL
SECI
SPRTZ
C25
MVL
LYN
STASH
HERB
AQUAC
XQR
URX
FTM
KSYS
MTEL
MTT
MITC
BBTC
UMO
LITHIUM
MUST
ELT
XNB
RBTC
BTCEX
PIRATE
EXO
ONAM
BIH
KARMA
CJR
BLTG
AGVC
ASGC
MIMI
PXG
ORM
TRET
SET
BEER
AERGO
TIMI
NRP
SNTVT
CEN
GARD
UNX
OWC
THO
TOSS
KMX
SKI
SG
SUNEX
VIDY
ALUX
XBOND
BOSE
GRIN
JOY
WETH
GBE
HRBE
BEAM
RIF
MILC
PINMO
POPC
RETAIL
SCOP
BMG
OXY2
VC
FAIRC
BPN
DYC
DUSK
LN
FTR
RWE
TASH
TXM
TRAVEL
AAT
AUPC
