Time,BTC-USD,ETH-USD,USDT-USD,USDC-USD,BNB-USD,SAITAMA-USD,XRP-USD,SOL-USD,BUSD-USD,ADA-USD,DOGE-USD,BTC-INR,ETH-INR,USDT-INR,USDC-INR,BNB-INR,SAITAMA-INR,XRP-INR,SOL-INR,BUSD-INR,ADA-INR,DOGE-INR,BTC-EUR,ETH-EUR,USDT-EUR,USDC-EUR,BNB-EUR,SAITAMA-EUR,XRP-EUR,SOL-EUR,BUSD-EUR,ADA-EUR,DOGE-EUR
1654974000,28733.34,1562.88,1.011,1,272.62,5e-09,0.367,34.73,1.012,0.572,0.07107,2444987.78,132863.51,85.49,85.57,23295.68,-1,31.51,2954.69,85.59,48.62,6.056,27347.51,1480.37,0.962,0.9626,259.56,4e-09,0.3495,33.06,0.9631,0.5446,0.06762
1654977600,28592.29,1548.37,0.9993,1.008,271.39,5e-09,0.3661,34.18,1.008,0.5618,0.07082,2484945.55,134634.35,87.48,87.57,23606.98,-1,32,2969.51,87.57,48.9,6.163,27221.67,1463.92,0.9673,0.9686,256.69,4e-09,0.3486,32.52,0.9684,0.5343,0.0674
1654981200,28589.28,1541.94,1.002,1.002,271.58,5e-09,0.3666,34.58,1.003,0.5637,0.07072,2484945.55,134087.66,87,87.49,23646.74,-1,31.88,3004.3,346.15,49,6.163,27206.64,1466.09,0.9512,0.9522,258.55,4e-09,0.3485,32.88,0.9536,0.5365,0.06732
1654984800,28655.98,1551.13,1.001,1.002,273.54,5e-09,0.3652,34.64,1.003,0.5704,0.07103,2498001.6,135266.79,87.2,87.31,23860.91,-1,32.17,3022.58,87.33,49.76,6.195,27277.9,1475.14,0.9532,0.954,260.21,4e-09,0.3476,32.97,0.9548,0.5429,0.0676
1654988400,28621.46,1547.61,1.007,1.009,273.02,5e-09,0.365,34.61,1.008,0.5652,0.07097,2498001.6,135116.91,87.91,87.95,23843.43,-1,31.85,3020.08,347.97,49.34,6.195,27243.7,1461.55,0.9588,0.9601,257.91,4e-09,0.3474,32.93,0.9599,0.5383,0.06755
1654992000,28519.32,1540.46,1,1.001,271.61,5e-09,0.3617,34.28,1.002,0.5604,0.07027,2498001.6,135066.95,87.62,87.8,23793.47,-1,31.72,3002.6,347.97,49.14,6.17,27142.27,1466.77,0.9521,0.953,258.39,4e-09,0.3442,32.58,0.9533,0.533,0.06682
1654995600,28499.42,1537.55,1.009,1.01,271.03,5e-09,0.3608,34.03,1.017,0.5544,0.07012,2498001.6,125198.1,88.44,88.55,22076.72,-1,32.17,2770.32,88.55,45.13,5.708,27127.34,1449.13,0.9679,0.968,255.53,4e-09,0.3434,32.39,0.9679,0.528,0.06677
1654999200,28316.06,1519.43,1.033,1.035,266.54,4e-09,0.3514,33.24,1.036,0.5378,0.06801,2443267.33,131154.59,89.1,89.3,23018.02,-1,30.57,2865.95,89.43,46.45,5.888,26953.48,1399.75,0.9829,0.9851,245.66,4e-09,0.3344,31.62,0.9866,0.5117,0.0647
1655002800,27732.32,1473.18,1.004,1.007,259.85,4e-09,0.3464,32.58,1.008,0.5286,0.06641,2470996.68,131827.67,89.63,89.73,23237.25,-1,31.04,2910.83,89.78,47.25,5.93,26395.06,1398.96,0.9552,0.9585,246.59,4e-09,0.3291,31.04,0.9565,0.5026,0.06309
1655006400,27626.2,1478.39,1.007,1.008,259.34,4e-09,0.3465,32.53,1.019,0.5236,0.06663,2492994.68,120790.83,90.86,90.96,21205.55,-1,32.1,2661.42,90.98,42.78,5.44,26298.59,1396.82,0.9584,0.9595,245.22,4e-09,0.3297,30.95,0.9598,0.4976,0.0634
1655010000,27443.37,1453.79,1.016,1.007,255.95,4e-09,0.3453,32.46,1.017,0.5103,0.06547,2442000.36,126392.03,89.56,89.58,22262.94,-1,31.45,2819.84,89.64,44.4,5.702,26121.88,1374.68,0.958,0.9582,242.14,4e-09,0.3287,30.84,0.9588,0.485,0.06213
1655013600,27524.55,1466.21,1.005,1.003,257.18,4e-09,0.3467,32.72,1.007,0.5156,0.06574,2413900.2,120481.19,87.83,87.94,21135.66,-1,31.08,2686.91,87.95,42.41,5.405,26211.27,1393.38,0.9537,0.9548,244.44,4e-09,0.3303,31.15,0.955,0.4906,0.06253
1655017200,27642.12,1471.01,1,1.002,258.3,4e-09,0.3483,33.14,1.001,0.5212,0.06607,2535175.56,128458.2,91.76,91.86,22545.28,-1,30.4,2890.79,91.84,45.5,5.762,26299.87,1401.25,0.9519,0.953,245.93,4e-09,0.3316,31.53,0.9527,0.496,0.06284
1655020800,27686.25,1476.75,0.9994,1.006,259.35,4e-09,0.3535,33.79,1.006,0.5285,0.06677,2411002.29,127615.6,87.45,87.57,22310.12,-1,31.05,2896.46,87.57,45.46,5.76,26366.22,1406.73,0.9564,0.9577,245.93,4e-09,0.3365,32.03,0.9577,0.5035,0.0635
1655024400,27578.57,1470.63,1.004,1.005,259.19,4e-09,0.3505,33.29,1.005,0.5223,0.06622,2442002.44,129127.8,88.86,89.01,22656.41,-1,31.45,2911.28,89.02,45.65,5.808,26266.58,1401.53,0.9558,0.9574,245.91,4e-09,0.3339,31.71,0.9575,0.4976,0.06297
1655028000,27548.58,1475.32,0.9994,1.005,258.02,4e-09,0.3486,33,1.005,0.5215,0.0661,2410000,126037.37,87.8,87.92,22143.61,-1,31.03,2819.13,87.93,44.59,5.648,26229.45,1398.77,0.9556,0.9569,245.75,4e-09,0.3321,31.44,0.957,0.4964,0.0629
1655031600,27496.94,1472.49,0.9996,1.003,258.39,4e-09,0.3503,32.84,1.003,0.5175,0.06602,2527624.83,125973.84,92.06,92.16,22161.89,-1,32.55,2811.71,92.18,44.3,5.67,26177.83,1398.75,0.9534,0.9545,246.07,4e-09,0.3335,31.27,0.9547,0.4927,0.0628
1655035200,27561.15,1468.3,1.005,1.015,260.04,4e-09,0.3514,33.02,1.006,0.521,0.06629,2772002.77,148468.47,101.03,101.16,26173.25,-1,35.69,3323.63,101.15,52.47,6.681,26234.71,1398.4,0.9562,0.9574,246.52,4e-09,0.3348,31.4,0.9573,0.4958,0.06308
1655038800,27448.79,1459.32,0.9996,1.006,258.31,4e-09,0.3486,32.67,1.006,0.5154,0.06528,2772002.77,124340.9,101.46,101.61,21901.48,-1,35.69,2769.07,101.57,43.66,5.557,26125.87,1389.68,0.9563,0.9576,244.78,4e-09,0.332,31.03,0.9573,0.4904,0.06211
1655042400,27934.6,1526.87,1.005,1.006,264.29,5e-09,0.3591,33.99,1.008,0.5394,0.06749,2599901.2,142162.6,93.49,93.65,24636.66,-1,33.48,3158.88,93.77,50.28,6.292,26589.56,1446.97,0.9562,0.9578,250.76,4e-09,0.3416,32.28,0.959,0.5133,0.06419
1655046000,28302.81,1544.55,1.007,1.009,267.01,5e-09,0.3649,34.4,1.009,0.5488,0.06849,2599901.2,127416.69,92.53,92.67,22123.64,-1,33.55,2867.75,92.67,45.28,5.689,26919.11,1460.79,0.9581,0.9595,253.64,4e-09,0.3473,32.8,0.9595,0.5219,0.06511
1655049600,28147.92,1531.03,0.9995,1.009,265.17,5e-09,0.3625,34.23,1.018,0.5399,0.0677,2450987.9,133382.76,87.75,87.89,23156.93,-1,31.65,2980.4,87.88,47.03,5.907,26790.37,1445.93,0.9592,0.9607,251.03,4e-09,0.3451,32.57,0.9605,0.5136,0.06437
1655053200,28208.19,1525.11,0.9995,1.004,268.02,5e-09,0.3626,33.83,1.004,0.5358,0.06949,2518003.73,128328.93,89.52,89.61,22564.76,-1,32.43,2852.28,89.64,45.18,5.875,26850.51,1449.55,0.9546,0.9555,254.88,4e-09,0.3452,32.2,0.9558,0.5098,0.06603
1655056800,28121.11,1521.58,0.9995,1.009,266.84,5e-09,0.3619,33.41,1.009,0.5326,0.0681,2480998.89,127141.56,88.89,88.98,22260.31,-1,32.14,2781.66,89,44.39,5.666,26771.59,1441.47,0.9592,0.9602,252.38,4e-09,0.3444,31.81,0.9603,0.5072,0.0648
1655060400,27917.41,1515.55,1.018,1.018,265.31,4e-09,0.3616,33.08,1.019,0.5271,0.06718,2368389.76,122369.72,86.34,86.38,21552.76,-1,30.6,2680.01,86.44,42.58,5.455,26571.1,1415.77,0.9687,0.9691,249.36,4e-09,0.3442,31.49,0.9698,0.5016,0.0639
1655064000,27518.41,1486.81,1.005,1.006,263.16,4e-09,0.3553,32.77,1.006,0.5211,0.06661,2417000.21,114996.92,88.28,88.36,20374.41,-1,31.41,2535.63,88.32,40.42,5.169,26170.11,1406.99,0.9558,0.9567,249.28,4e-09,0.338,31.14,0.9563,0.4954,0.06328
1655067600,27505.69,1485.14,1.004,1.006,263.32,4e-09,0.3586,32.36,1.006,0.5212,0.06628,2127208.97,114975.64,77.68,77.66,20397.81,-1,27.78,2507.98,296.32,40.33,5.148,26156.7,1406.6,0.9504,0.9514,249.54,4e-09,0.3411,30.78,0.9568,0.4949,0.06298
1655071200,27427.63,1474.81,1.016,1.017,261.72,4e-09,0.3541,32.16,1.017,0.5162,0.06587,2429000.32,131457.5,89.97,90.06,23274.68,-1,31.45,2851.65,90.09,45.81,5.878,26092.2,1390.28,0.9665,0.9674,246.15,4e-09,0.3372,30.53,0.9678,0.491,0.06276
1655074800,27156.11,1465.59,1.021,1.021,259.38,4e-09,0.3506,31.67,1.023,0.5114,0.06518,2429000.32,128979.27,91.36,91.32,22770.97,-1,31.5,2773.01,91.48,44.77,5.75,25834.43,1374.85,0.9717,0.9713,242.73,4e-09,0.3337,30.11,0.973,0.4862,0.06199
1655078400,26871.6,1452.8,1.022,1.021,257.5,4e-09,0.35,31.05,1.023,0.4978,0.06608,2376183.98,114385.28,90.34,90.25,20279.31,-1,31.04,2445.68,90.49,39.28,5.195,25591.12,1358.55,0.973,0.972,240.86,4e-09,0.3331,29.51,0.9745,0.4738,0.06293
1655082000,26461.2,1397.69,1.027,1.028,247.86,4e-09,0.3426,29.79,1.029,0.4753,0.06317,2364983.11,125296.81,91.78,91.91,22235.57,-1,30.47,2686.62,91.94,43.11,5.629,25211.28,1302.54,0.9784,0.9798,234.77,4e-09,0.3265,28.4,0.9801,0.4535,0.06011
1655085600,25851.25,1365.78,1.019,1.02,242.85,4e-09,0.336,29.41,1.021,0.4731,0.06166,2406005.39,127494.23,94.88,94.9,22666.98,-1,31.8,2745.25,95.05,44.15,5.75,24648.57,1281.09,0.9721,0.9722,227.79,4e-09,0.3202,28.03,0.9737,0.4501,0.05873
1655089200,25663.34,1369.31,1.006,1.007,241.81,4e-09,0.3321,29.15,1.004,0.4807,0.06084,2406005.39,121013.77,94.32,94.4,21416.92,-1,31.24,2579.72,94.16,42.53,5.413,24442.91,1299.01,0.9582,0.959,229.9,4e-09,0.3167,27.8,0.9566,0.4578,0.05783
1655092800,26230.97,1386.35,1.032,1.033,246.46,4e-09,0.3373,29.64,1.034,0.4949,0.06237,2264903.06,113063.71,89.14,89.22,20066.59,-1,29.71,2408.58,89.25,39.73,5.101,25013.68,1294.76,0.9845,0.9853,229.79,4e-09,0.3216,28.28,0.9856,0.4694,0.05921
1655096400,25827.43,1367.03,1.023,1,243.05,4e-09,0.3346,28.82,1.025,0.4814,0.06037,2206993.96,117276.33,87.46,87.58,20855,-1,28.55,2474.66,87.57,41.23,5.223,24610.78,1279.71,0.9752,0.9767,227.57,4e-09,0.3189,27.45,0.9765,0.4585,0.05747
1655100000,25577.42,1346.88,1.02,1.013,241.09,4e-09,0.3247,28.57,1.021,0.47,0.05896,2230000.46,110041.75,87.96,88.31,19717.81,-1,28.72,2336.43,88.16,38.38,4.84,24387.93,1274.14,0.9619,0.9658,228.51,4e-09,0.3095,27.28,0.9642,0.4478,0.05623
1655103600,25433.04,1337.44,1.026,1.027,239.54,4e-09,0.3273,28.58,1.027,0.4691,0.05881,2202303.61,114668.02,88.86,88.94,20544.32,-1,28.36,2448.14,88.93,40.24,5.058,24253.24,1244.09,0.9785,0.9795,223.88,4e-09,0.3121,27.24,0.9794,0.4475,0.05602
1655107200,24876.46,1284.03,1.028,1.03,222.46,4e-09,0.3239,27.66,1.066,0.4536,0.0573,2344998.07,110020.55,96.94,97.08,19995.04,-1,30.32,2370.49,97.07,39.12,4.89,23760.06,1193.83,0.9822,0.9836,212.36,3e-09,0.3098,26.4,0.9835,0.4325,0.05473
1655110800,24502.83,1262.01,1.019,1.022,228.98,4e-09,0.3175,27.81,1.022,0.4553,0.05578,2190236.04,111674.25,91.05,91.37,20244.75,-1,28.36,2495.13,91.24,40.94,5.025,23432.2,1183.16,0.9741,0.9775,219.01,4e-09,0.3027,26.59,0.9761,0.435,0.05319
1655114400,24274.94,1256.16,0.9992,1.014,228.18,4e-09,0.3171,28.33,1.03,0.4643,0.05618,2165908.6,108826.86,90.3,90.48,19826.9,-1,28.4,2462.38,90.45,40.01,4.862,23188,1188.49,0.9667,0.9687,216.53,3e-09,0.3031,27.03,0.9683,0.4409,0.05362
1655118000,24051.35,1228.62,0.9987,1.016,225.05,4e-09,0.3121,27.58,1.027,0.4551,0.05488,2123700.5,100953.84,89.49,89.73,18489.43,-1,27.77,2268.45,89.77,37.39,4.525,22991.94,1158.13,0.9689,0.9714,212.11,3e-09,0.2982,26.36,0.9719,0.435,0.05242
1655121600,24316.63,1254.44,0.999,1.029,227.54,4e-09,0.3173,27.93,1.032,0.4651,0.05545,2068000.73,106904.88,87.34,87.5,19379.86,-1,27.35,2376.58,87.49,39.67,4.745,23253.36,1170.63,0.9821,0.9839,212.21,3e-09,0.3033,26.7,0.9838,0.4439,0.05302
1655125200,23859.78,1245.81,1.009,1.01,225.2,4e-09,0.3159,27.39,1.01,0.4626,0.05484,2350991.24,108026.01,99.38,99.52,19584.36,-1,31.37,2367.98,99.53,40.25,4.773,22837.51,1182.69,0.9653,0.9668,214.41,4e-09,0.3019,26.23,0.9668,0.4415,0.05235
1655128800,23694.68,1242.79,1.038,1.039,224.63,4e-09,0.3143,27.28,1.039,0.4632,0.05493,2175248.14,108746.7,95.28,95.34,19734.13,-1,29.2,2455.9,95.43,40.95,4.841,22693.27,1150.81,0.9941,0.9947,208.84,3e-09,0.3011,26.14,0.9956,0.4435,0.05256
1655132400,23452.96,1242.38,1.008,1.009,225.57,4e-09,0.3163,28.19,1.009,0.475,0.05471,2069001.19,106892.66,88.93,89.02,19387.63,-1,28.05,2421.69,89.03,40.8,4.751,22491.52,1184.61,0.9667,0.9677,214.86,4e-09,0.3036,27.09,0.9678,0.4546,0.05233
1655136000,24188.19,1272.42,1.02,1.021,231.6,4e-09,0.3221,29.07,1.021,0.4869,0.05652,2181945.13,109454.46,92.05,92.15,19952.06,-1,29.39,2519.04,92.1,41.98,4.894,23102.31,1203.17,0.9746,0.9756,219.32,4e-09,0.3096,28.07,0.9752,0.4657,0.05411
1655139600,23743.19,1241.18,1.009,1.01,227.54,4e-09,0.3171,28.28,1.01,0.4754,0.0557,2168999.79,114241.22,92.15,92.28,20943.86,-1,29.25,2591.95,92.26,43.49,5.119,22723.08,1185.93,0.9653,0.9668,217.42,4e-09,0.3039,27.1,0.9665,0.4552,0.05335
1655143200,23788.66,1258.5,1.017,1.018,228.71,4e-09,0.3196,28.8,1.019,0.486,0.0563,2173716.15,103801.6,92.92,92.99,18959.08,-1,29.58,2383.36,93.11,40.14,4.665,22787.14,1187.26,0.9741,0.9748,216.85,4e-09,0.3064,27.64,0.9761,0.4658,0.05384
1655146800,23386.33,1235.64,1.009,1.01,224.74,4e-09,0.3196,28.49,1.01,0.4767,0.05593,2056999.74,108624.44,88.75,88.83,19877.27,-1,28.32,2509.24,88.87,41.97,4.937,22440.28,1180.32,0.9601,0.9691,215.99,4e-09,0.3071,27.42,0.9695,0.4576,0.05372
1655150400,23753.73,1280.96,1.022,1.023,231.69,4e-09,0.3285,29.79,1.023,0.494,0.05738,2090797.85,108175.34,89.94,90.06,19634.87,-1,28.91,2539.87,90.08,41.81,4.875,22826.15,1203.67,0.9819,0.9833,218.48,4e-09,0.3159,28.68,0.9835,0.4742,0.05503
1655154000,23356.61,1245.89,1.013,1.014,225.89,4e-09,0.3224,28.79,1.014,0.4857,0.05663,2090781.74,112024.09,90.66,90.81,20495.93,-1,28.64,2600.93,90.77,43.53,5.081,22427.09,1186,0.9725,0.9741,216.99,4e-09,0.3096,27.68,0.9737,0.4664,0.05435
1655157600,23106.63,1234.52,1.023,1.024,225.89,4e-09,0.3164,28.26,1.024,0.476,0.05537,2090781.74,111856.82,92.55,92.54,20479.21,-1,28.75,2565.39,291.25,43.09,5.018,22186.91,1161.14,0.9822,0.983,212.59,3e-09,0.3041,27.2,0.9835,0.4571,0.05319
1655161200,22623.31,1209.78,1.006,1.008,223.75,4e-09,0.3117,28.67,1.009,0.4651,0.0542,2090781.74,112379.52,92.96,95.11,20817.91,-1,29.06,2665.75,291.25,43.24,5.081,21722.65,1160.16,0.9658,0.9677,214.92,3e-09,0.2991,27.55,0.9692,0.4468,0.0519
1655164800,22769.9,1223.28,1.046,1.047,225.9,4e-09,0.3131,28.57,1.048,0.4721,0.05475,2090781.74,110183.72,96.06,96.1,20378.68,-1,29.47,2599.4,96.22,42.45,4.942,21854.97,1128.36,1.004,1.005,208.69,3e-09,0.3008,27.49,1.006,0.4535,0.05249
1655168400,21855.68,1185.29,1.048,1.049,217.64,3e-09,0.3051,27.61,1.049,0.4551,0.05284,2176385.13,118612.99,104.32,104.43,21763.85,-1,30.81,2770.54,104.48,46.01,5.289,20990.75,1094.29,1.006,1.007,200.79,3e-09,0.293,26.52,1.008,0.4369,0.05075
1655172000,21709.84,1131.88,1.008,1.011,210.9,3e-09,0.3059,27.02,1.016,0.4586,0.05303,2176385.13,107415.37,101.08,101.33,19970.58,-1,30.91,2548.53,101.47,43.35,5.008,20836.81,1093.12,0.9677,0.9701,203.3,3e-09,0.2939,25.95,0.9715,0.4398,0.05067
1655175600,22237.41,1174.84,1.005,1.007,221.62,4e-09,0.3154,29.09,1.007,0.482,0.05552,2027470.19,106100,91.65,91.78,20040,-1,28.88,2626,91.81,43.54,5.04,21335.62,1124.64,0.9645,0.9658,212.42,3e-09,0.3026,27.94,0.9661,0.4615,0.05316
1655179200,22415.18,1193.24,1.02,1.022,223.22,3e-09,0.3184,29.32,1.021,0.4852,0.05618,2129499.1,105322.47,96.92,97.06,19829.6,-1,30.2,2600.41,97.04,42.92,4.967,21492.66,1119.15,0.9782,0.9797,210.71,3e-09,0.3056,28.16,0.9794,0.4646,0.05379
1655182800,23214.28,1241.32,1.02,1.021,229.06,4e-09,0.3262,30.85,1.021,0.4964,0.05832,2532999.68,100786.72,111.28,111.39,18650.03,-1,35.86,2510.33,111.4,40.36,4.763,22292.55,1176.15,0.9794,0.9803,222.36,4e-09,0.3121,29.64,0.9805,0.4762,0.05591
1655186400,22880.82,1235.99,0.9988,1.013,229.95,4e-09,0.3218,32.2,1.015,0.5028,0.05798,2700000.27,101883.51,119.37,119.55,18910.06,-1,38.14,2654.11,119.76,41.34,4.783,21918.76,1185.14,0.9691,0.9705,219.97,4e-09,0.3084,30.78,0.9723,0.4809,0.05548
1655190000,23012.65,1251.48,0.9988,1.007,230.78,4e-09,0.321,31.37,1.007,0.5191,0.05805,1971690.47,101956.31,86.14,86.27,18911.1,-1,27.63,2543.79,86.31,42.19,4.76,21973.39,1198.57,0.9599,0.9614,222.31,4e-09,0.3065,29.97,0.9618,0.4961,0.05548
1655193600,22954.28,1241.68,0.9989,1.017,229.92,4e-09,0.3198,31.08,1.018,0.5189,0.05762,2181998.03,105205.57,96.53,96.67,19480.36,-1,30.7,2629.66,96.72,43.96,4.88,21915.29,1172.45,0.9695,0.9709,217.1,3e-09,0.3052,29.67,0.9714,0.4959,0.05518
1655197200,22665.04,1228.79,0.9989,1.018,227.83,4e-09,0.3178,30.36,1.018,0.5061,0.05671,2439000.6,106162.6,109.4,109.51,19697.45,-1,34.42,2623.72,109.58,43.8,4.915,21681.18,1157.8,0.9725,0.9734,214.82,3e-09,0.304,29.02,0.9741,0.4838,0.05417
1655200800,22606.5,1204.35,0.9989,1.012,224.82,4e-09,0.3146,29.79,1.017,0.5007,0.05617,2122998.26,100313.01,94.9,95,18818.06,-1,29.82,2485.33,95.08,41.65,4.705,21683.73,1154.53,0.9733,0.9703,215.13,3e-09,0.3018,28.56,0.9748,0.4802,0.05384
1655204400,22394.87,1189.38,1.018,1.02,222.82,4e-09,0.3131,29.79,1.02,0.4931,0.05581,2524999.84,104392.77,114.83,114.97,19617.56,-1,35.87,2609.82,115.02,43.78,4.939,21469.56,1140.4,0.9763,0.9775,211.47,3e-09,0.3001,28.61,0.978,0.4723,0.05354
1655208000,22419.86,1215.65,1.012,1.013,224.88,4e-09,0.316,29.64,1.014,0.5021,0.05619,1951996.5,94117.07,88.13,88.22,17409.24,-1,27.76,2288.96,88.26,39,4.374,21431.71,1154.08,0.9676,0.9686,213.48,3e-09,0.3025,28.32,0.969,0.4804,0.05369
1655211600,22563.29,1227.61,1.008,1.008,226.33,4e-09,0.3175,30.41,1.008,0.5123,0.05664,2008596.79,109548.87,89.71,89.75,20266.74,-1,28.22,2719.64,89.75,45.68,5.082,21589.96,1170.32,0.9642,0.9647,216.51,4e-09,0.3036,29.1,0.9647,0.4895,0.05417
1655215200,22516.53,1226.66,1,1.001,225.33,4e-09,0.3174,30.16,1.001,0.5079,0.05647,2525000.66,106200.78,112.15,112.3,19576.09,-1,35.61,2608.85,112.27,44.01,4.918,21640.81,1181.32,0.9612,0.9625,217.75,4e-09,0.3053,28.9,0.9622,0.4862,0.05411
1655218800,22769.3,1256.54,1.004,1,228.22,4e-09,0.3217,31.33,1.005,0.507,0.05729,2375000.74,131266.29,104.68,104.74,23845.01,-1,33.65,3270.38,104.8,53.22,6.009,21862.9,1204.12,0.9636,0.9642,218.73,4e-09,0.3089,30.1,0.9647,0.4866,0.05487
1655222400,22740.94,1264.08,0.999,1.013,227.81,4e-09,0.3222,31.13,1.012,0.5051,0.05738,2375000.74,102779.01,105.58,105.82,18557.58,-1,33.56,2532.93,105.68,41.07,4.681,21849.11,1198.95,0.9713,0.9735,218.61,4e-09,0.3097,29.94,0.9722,0.4848,0.05499
1655226000,22716.21,1243.23,0.9991,1.016,225.22,4e-09,0.32,30.3,1.016,0.4988,0.05663,2185004.32,106120.96,97.68,97.74,19274.79,-1,31.04,2593.38,97.7,42.89,4.869,21774.16,1174.23,0.9734,0.974,213.28,3e-09,0.3065,29.07,0.9736,0.4782,0.0543
1655229600,22569.47,1230.72,0.9991,1.013,223.61,4e-09,0.3215,30.05,1.013,0.489,0.05563,1947419.67,100828.33,87.35,87.44,18389.82,-1,27.96,2458.87,87.43,40.21,4.578,21660.36,1169.19,0.9715,0.9725,213.25,3e-09,0.3085,28.89,0.9725,0.4692,0.0533
1655233200,22307.09,1210.9,1.005,1.006,222.26,4e-09,0.3201,29.51,1.006,0.482,0.05555,1987992.53,101294.6,89.58,89.63,18626.58,-1,28.65,2472.74,89.68,40.31,4.677,21439.77,1158.51,0.9661,0.9666,213.03,3e-09,0.3076,28.37,0.9671,0.4632,0.05334
1655236800,22222.42,1209.03,1.011,1.012,222.05,4e-09,0.3201,29.64,1.011,0.4762,0.05561,1974735.24,107445.34,89.84,89.9,19826.34,-1,28.33,2634.3,89.84,42.44,4.957,21356.26,1148.43,0.9716,0.9722,211.91,3e-09,0.3075,28.46,0.9716,0.4577,0.05339
1655240400,22071.9,1192.53,1.027,1.028,216.56,4e-09,0.3162,29.19,1.029,0.4733,0.05479,1974735.24,105862.4,91.9,91.96,19635.14,-1,28.77,2590.13,92.02,42.38,4.904,21205.16,1122.08,0.9869,0.9875,208.12,3e-09,0.3037,28.05,0.9881,0.4549,0.05264
1655244000,21629.22,1180.63,1.002,1.003,218.21,4e-09,0.3158,28.59,1.002,0.4719,0.05392,1946000.06,105784.62,90.11,90.21,19575.39,-1,28.52,2566.12,90.18,42.35,4.845,20761.62,1130.42,0.9614,0.9624,209.18,3e-09,0.303,27.45,0.9621,0.4531,0.05176
1655247600,22269.69,1218.89,1.005,1.007,223.9,4e-09,0.3222,29.99,1.007,0.4871,0.05569,1998980.52,108951.21,90.24,90.39,20100.31,-1,29.09,2682.03,90.41,43.6,4.99,21362.9,1161.92,0.9643,0.966,214.36,3e-09,0.309,28.76,0.9662,0.4667,0.05343
1655251200,22127.98,1216.7,1.014,1,223.58,4e-09,0.3214,30.2,1.016,0.4896,0.05633,2035002.04,111925.11,93.28,93.43,20594.22,-1,29.81,2777.78,93.4,45.1,5.21,21204.77,1149.53,0.972,0.9735,211.51,3e-09,0.3086,28.93,0.9733,0.4687,0.05399
1655254800,22270.75,1228.44,1.005,1.006,224.23,4e-09,0.3235,30.24,1.006,0.4896,0.05627,2035002.04,107043.31,91.82,91.96,19628.16,-1,29.72,2647.47,91.93,42.79,4.926,21312.98,1170.69,0.9575,0.9631,214.67,4e-09,0.3097,28.95,0.9628,0.4684,0.05383
1655258400,22153.16,1220.14,0.9991,1.01,223.45,4e-09,0.3221,30.01,1.01,0.4871,0.05602,1939541.71,100024.68,88.23,88.42,18349.66,-1,28.12,2461.14,88.42,40,4.628,21218.74,1158.97,0.9569,0.9673,212.61,3e-09,0.3086,28.72,0.9673,0.472,0.05366
1655262000,22020.28,1208.29,0.9991,1.028,221.48,4e-09,0.3188,29.44,1.028,0.4785,0.05535,1907203.12,99638.33,88.89,89.02,18304.25,-1,27.98,2435.12,89.01,39.51,4.576,21088.92,1126.48,0.9829,0.9843,206.94,3e-09,0.3055,28.2,0.9842,0.458,0.05304
1655265600,21456.24,1173.55,1.015,1.016,216.43,3e-09,0.3128,28.78,1.016,0.4658,0.05357,1896705.42,103292.68,89.71,89.85,19163.24,-1,27.63,2552.58,89.84,41.33,4.739,20556.36,1108.82,0.9722,0.9738,205.71,3e-09,0.2998,27.55,0.9737,0.4459,0.05133
1655269200,21312.54,1142.34,1.004,1.006,213.85,3e-09,0.3069,28.74,1.006,0.464,0.05271,1888003.62,99344.65,88.97,89.12,18610.98,-1,27.3,2501.14,89.11,40.36,4.593,20395.26,1091.05,0.9611,0.9628,203.88,3e-09,0.294,27.57,0.9626,0.4453,0.05056
1655272800,21378.68,1138.08,0.9987,1.002,213.85,3e-09,0.3077,28.48,1.004,0.468,0.05278,1844497.77,97558.88,86.43,86.47,18344.87,-1,26.59,2441.72,86.58,40.15,4.536,20425.78,1086.47,0.9571,0.9576,204.3,3e-09,0.2938,27.2,0.9588,0.4471,0.05039
1655276400,21412.71,1136.53,0.9987,1.035,208.26,3e-09,0.3074,28.42,1.035,0.4673,0.05276,1829000.36,96811.12,88.26,88.37,18206.6,-1,26.92,2423.91,88.42,40.08,4.524,20462.28,1054.27,0.9874,0.9886,199.15,3e-09,0.2938,27.15,0.9893,0.4464,0.05041
1655280000,20723.71,1092.12,1.023,1.025,201.15,3e-09,0.3053,27.61,1.025,0.479,0.05149,1951002.67,95270.11,96.33,96.49,18101.14,-1,29.45,2418.3,96.48,40.89,4.53,19801.91,1017.95,0.9777,0.9793,191.94,3e-09,0.2949,26.39,0.9793,0.445,0.0492
1655283600,20392.27,1042.1,0.9985,1.01,202.33,3e-09,0.3029,27.36,1.013,0.462,0.05112,1804699.89,90615.9,89.2,89.35,17653.07,-1,27.16,2396.67,89.35,40.45,4.488,19445.35,984.1,0.9611,0.9627,192.99,3e-09,0.2889,26.11,0.9628,0.4405,0.04875
1655287200,20677.68,1076.45,1.005,1.007,207.56,3e-09,0.3068,28.06,1.012,0.4728,0.0524,2016942.32,91141.82,98.06,98.19,17656.75,-1,30.02,2386.38,98.2,40.21,4.454,19826.65,1019.92,0.9639,0.9652,197.59,3e-09,0.2932,26.8,0.9654,0.4513,0.05009
